time,reference[0],output_ideal[0],output_secure[0],control_ideal[0],control_secure[0],control_error[0],output_error[0]
0,0,100,100,-501.071167,-501.071167,0,0
0.10000000000000001,0,94.774029631766126,94.774029631766126,-201.19606628881638,-201.19606628881635,-2.8421709430404007e-14,0
0.20000000000000001,0,75.551949088752551,75.551949088752551,-142.03424614149387,-142.0342461414939,2.8421709430404007e-14,0
0.30000000000000004,0,53.760821517315186,53.760821517315186,-107.11130792276157,-107.11130792276151,-5.6843418860808015e-14,0
0.40000000000000002,0,34.328761372614238,34.328761372614238,-86.647636602346338,-86.647636602346452,1.1368683772161603e-13,0
0.5,0,18.31475332562491,18.314753325624913,-71.874711152162931,-71.874711152162931,0,-3.5527136788005009e-15
0.60000000000000009,0,5.5912036190394803,5.5912036190394785,-59.79395240727915,-59.793952407279157,7.1054273576010019e-15,1.7763568394002505e-15
0.70000000000000007,0,-4.2805183088079994,-4.280518308808003,-49.337797844959468,-49.337797844959468,0,3.5527136788005009e-15
0.80000000000000004,0,-11.760977846390915,-11.760977846390922,-40.150893041248629,-40.150893041248715,8.5265128291212022e-14,7.1054273576010019e-15
0.90000000000000002,0,-17.257945117456615,-17.257945117456618,-32.102224749504089,-32.102224749504053,-3.5527136788005009e-14,3.5527136788005009e-15
1,0,-21.118482754520013,-21.11848275452002,-25.115226093330875,-25.115226093330797,-7.815970093361102e-14,7.1054273576010019e-15
1.1000000000000001,0,-23.637236758622787,-23.637236758622791,-19.116643087046867,-19.116643087046864,-3.5527136788005009e-15,3.5527136788005009e-15
1.2000000000000002,0,-25.065774048606215,-25.065774048606215,-14.026310672728158,-14.026310672728114,-4.4408920985006262e-14,0
1.3,0,-25.619741796815884,-25.619741796815887,-9.7588132432478574,-9.7588132432478609,3.5527136788005009e-15,3.5527136788005009e-15
1.4000000000000001,0,-25.483986078354057,-25.483986078354057,-6.2272751439693081,-6.2272751439693774,6.9277916736609768e-14,0
1.5,0,-24.816348788014018,-24.816348788014025,-3.3465528340252177,-3.3465528340252026,-1.5099033134902129e-14,7.1054273576010019e-15
1.6000000000000001,0,-23.750714364482143,-23.750714364482146,-1.0353989161843771,-1.0353989161843917,1.4654943925052066e-14,3.5527136788005009e-15
1.7000000000000002,0,-22.399643042903101,-22.399643042903101,0.78222289800304168,0.78222289800303169,9.9920072216264089e-15,0
1.8,0,-20.856758111677465,-20.856758111677468,2.1764180608023196,2.1764180608023351,-1.5543122344752192e-14,3.5527136788005009e-15
1.9000000000000001,0,-19.198958055486894,-19.198958055486894,3.2110390196571075,3.2110390196571243,-1.6875389974302379e-14,0
2,0,-17.488477004224698,-17.488477004224702,3.9436277462789207,3.9436277462789464,-2.5757174171303632e-14,3.5527136788005009e-15
2.1000000000000001,0,-15.774797066870983,-15.774797066870985,4.425536783616792,4.4255367836167885,3.5527136788005009e-15,1.7763568394002505e-15
2.2000000000000002,0,-14.096410057068761,-14.096410057068764,4.7021718578651246,4.7021718578651646,-3.9968028886505635e-14,3.5527136788005009e-15
2.3000000000000003,0,-12.48242614242792,-12.482426142427922,4.8133166663426863,4.8133166663427112,-2.4868995751603507e-14,1.7763568394002505e-15
2.4000000000000004,0,-10.954029222652938,-10.954029222652936,4.7935112028614881,4.7935112028614846,3.5527136788005009e-15,-1.7763568394002505e-15
2.5,0,-9.5257815911014614,-9.5257815911014578,4.672461974096656,4.6724619740966613,-5.3290705182007514e-15,-3.5527136788005009e-15
2.6000000000000001,0,-8.2067829284983773,-8.206782928498372,4.4754673881154687,4.4754673881154625,6.2172489379008766e-15,-5.3290705182007514e-15
2.7000000000000002,0,-7.0016906696545744,-7.0016906696545682,4.2238453358212666,4.2238453358212542,1.2434497875801753e-14,-6.2172489379008766e-15
2.8000000000000003,0,-5.9116102383583549,-5.9116102383583486,3.9353529747218303,3.935352974721821,9.3258734068513149e-15,-6.2172489379008766e-15
2.9000000000000004,0,-4.9348646090833048,-4.9348646090833004,3.6245911807605573,3.6245911807605529,4.4408920985006262e-15,-4.4408920985006262e-15
3,0,-4.0676532000744636,-4.0676532000744601,3.3033881737355202,3.3033881737355073,1.2878587085651816e-14,-3.5527136788005009e-15
3.1000000000000001,0,-3.3046103069735815,-3.3046103069735788,2.9811585143467507,2.9811585143467423,8.4376949871511897e-15,-2.6645352591003757e-15
3.2000000000000002,0,-2.639273219805752,-2.6392732198057507,2.6652350647423138,2.665235064742312,1.7763568394002505e-15,-1.3322676295501878e-15
3.3000000000000003,0,-2.0644698906744452,-2.0644698906744439,2.3611726386206815,2.3611726386206748,6.6613381477509392e-15,-1.3322676295501878e-15
3.4000000000000004,0,-1.5726355878002221,-1.5726355878002218,2.073022975503708,2.0730229755037062,1.7763568394002505e-15,-2.2204460492503131e-16
3.5,0,-1.1560674281416787,-1.1560674281416792,1.8035813873817754,1.8035813873817721,3.3306690738754696e-15,4.4408920985006262e-16
3.6000000000000001,0,-0.80712506277909868,-0.80712506277909957,1.5546059724305796,1.5546059724305785,1.1102230246251565e-15,8.8817841970012523e-16
3.7000000000000002,0,-0.51838512688276017,-0.5183851268827615,1.3270106951855989,1.3270106951855978,1.1102230246251565e-15,1.3322676295501878e-15
3.8000000000000003,0,-0.28275638395742347,-0.28275638395742503,1.1210339181850935,1.1210339181850955,-1.9984014443252818e-15,1.5543122344752192e-15
